label,x_px,y_px,area_px,color_l,color_a,color_b,circularity,eccentricity,extent,vari,gli,gap_fraction,solidity,cluster_id,is_tree,lat,lon
56,1334.916149068323,409.1576086956522,1288.0,33.227354217793575,-18.208675471445762,20.958765749395244,0.5238153001160949,0.8352048755830801,0.6398410332836563,0.3451563723122134,0.27698400070939955,0.19409937888198758,0.8288288288288288,-1,False,,
57,1411.8665358194307,340.6751717369971,1019.0,33.754808533291744,-20.353197053869298,19.795357677659133,0.6185425790379275,0.5387913837038266,0.636875,0.395439022952751,0.2902870281042862,0.1629048086359176,0.8527196652719665,-1,False,,
58,1169.8502747252746,412.7184065934066,728.0,26.76886546809545,-16.455516546456895,16.954505101682606,0.7649996921841528,0.6346227296667946,0.8088888888888889,0.37246249183490465,0.276229176445158,0.19505494505494503,0.9442282749675746,-1,False,,
59,1306.0904522613066,406.5075376884422,796.0,28.049728065775973,-13.983226969135435,12.341188500682263,0.7186720293595631,0.6462712807939935,0.8274428274428275,0.37412096564564384,0.2230968360435779,0.22487437185929648,0.9266589057043073,-1,False,,
60,1349.5602503912362,6.981220657276995,639.0,23.774547983491406,-12.567124716594165,8.017439396751374,0.4213589279178883,0.9030590188559325,0.5186688311688312,0.4319202305285584,0.20427096438490683,0.06259780907668233,0.8542780748663101,-1,False,,
61,1443.8334901222954,144.29821260583256,1063.0,33.225916068920384,-18.460480357588978,18.353053624343563,0.6333707240296302,0.6680490679889389,0.7172739541160594,0.3792298917473764,0.28905956875988453,0.19849482596425216,0.8792390405293631,-1,False,,
62,1265.9664246823957,339.63702359346644,1102.0,32.107570534499985,-17.67116088097479,18.20405648953787,0.6181474585296926,0.7331682430818889,0.6904761904761905,0.3920636625728906,0.2922639572340488,0.16878402903811252,0.8670338316286389,-1,False,,
63,824.2211934156379,397.33539094650206,972.0,35.90181520754068,-22.630883362606426,24.04297730729599,0.5928374895403205,0.4237073034377081,0.5651162790697675,0.4049079386755027,0.3334181721172767,0.1635802469135802,0.8717488789237668,-1,False,,
64,876.404329004329,397.6935064935065,1155.0,36.75795193551907,-20.844124890779995,26.66305959345532,0.5472695881309452,0.7685005095169761,0.5585106382978723,0.2877700619802718,0.3123519879019944,0.19999999999999996,0.8486407053637032,0,False,,
65,403.9695885509839,601.8604651162791,559.0,49.43096350328798,-35.71730205277165,46.17594556522412,0.6998854482664596,0.7454679365018378,0.7364953886693018,0.34475902257377217,0.47006292550529694,0.11449016100178888,0.8987138263665595,-1,False,,
66,660.9323671497584,607.1980676328502,1242.0,52.04404886439384,-38.17819571434303,50.13207570006462,0.5137169819709059,0.7318783760755978,0.5645454545454546,0.3627590500598176,0.5218034679139102,0.1344605475040258,0.7992277992277992,-1,False,,
67,1457.0617551462622,387.8721560130011,923.0,27.826103935334206,-17.48570435040488,16.72324993845848,0.6215062238190051,0.4617616327283864,0.6236486486486487,0.4323139001947312,0.29963592886833934,0.08667388949079091,0.8650421743205249,-1,False,,
68,787.8011834319526,14.101775147928993,845.0,30.488948077518504,-17.95883887775602,13.760635344416297,0.6413844116808513,0.37577395984860257,0.7544642857142857,0.4977050041746811,0.2777893230319023,0.1775147928994083,0.8729338842975206,-1,False,,
69,1200.1102150537633,39.29838709677419,1116.0,41.10920850199246,-24.475846500624876,27.034169353033118,0.5092161564686923,0.518725417621294,0.5764462809917356,0.3714664303781097,0.31951049750997923,0.217741935483871,0.8005738880918221,-1,False,,
70,48.02009646302251,81.85289389067525,1244.0,39.593248885833674,-23.978590470627264,31.99421839695726,0.4753923028465125,0.4941049041860162,0.5634057971014492,0.31492702596763994,0.3542139675644888,0.21302250803858525,0.7721911855990068,-1,False,,
71,1444.7232037691401,336.43698468786806,849.0,29.817560228755575,-17.004700334308986,15.193673852276289,0.6314603295217023,0.6272670445909957,0.6748807631160573,0.39710354419519467,0.27462966950337137,0.13427561837455826,0.8680981595092024,-1,False,,
72,1317.378453038674,588.7403314917127,362.0,48.74794770064184,-37.24933147916309,46.08966146638234,0.6299689237155055,0.7739830761328523,0.5838709677419355,0.37731311033937814,0.49987284003535687,0.09392265193370164,0.863961813842482,1,True,,
73,704.4310618066561,54.74009508716323,631.0,41.01808320901772,-23.757322915787103,25.454889433123057,0.7143747981926752,0.7117171560437094,0.7620772946859904,0.32421348314206877,0.2948211354798329,0.22820919175911247,0.911849710982659,-1,False,,
74,1139.455,343.2225,1600.0,32.166642857512564,-19.138282474903576,18.97694893598485,0.4200096527943427,0.7937114178459865,0.5490734385724091,0.44418700167967473,0.2900441666209372,0.15249999999999997,0.7490636704119851,-1,False,,
75,1324.8694620253164,49.602056962025316,1264.0,31.259695848014537,-19.7688453169841,15.797990986958299,0.5036922117017263,0.8590136282123808,0.5088566827697263,0.45110901701264083,0.29745560960440387,0.14003164556962022,0.8421052631578947,0,False,,
76,493.70615034168566,591.9259681093394,878.0,50.22658084010747,-38.69936520278498,47.74588458168313,0.6363510639630873,0.69438624011585,0.6334776334776335,0.38614628772868653,0.512464343177702,0.08883826879271073,0.8565853658536585,-1,False,,
77,679.6444444444444,54.6037037037037,810.0,28.96176078089936,-20.114411154324525,16.71495923119742,0.5926461786032854,0.7870691758856959,0.6081081081081081,0.49618967963313615,0.3421056081885817,0.09382716049382711,0.8635394456289979,-1,False,,
78,924.6685912240184,165.86951501154735,866.0,27.711609427569762,-16.625052928678272,13.769289674852429,0.6441044115027023,0.7844444278957435,0.6786833855799373,0.4463877823358664,0.2734573258325784,0.13394919168591224,0.8565776458951533,-1,False,,
